56
# x y z
0.0 0.0 0.0
1.5 0.0 0.0
3.0 0.0 0.0
4.5 0.0 0.0
6.0 0.0 0.0
7.5 0.0 0.0
9.0 0.0 0.0
10.5 0.0 0.0
12.0 0.0 0.0
13.5 0.0 0.0
15.0 0.0 0.0
16.5 0.0 0.0
18.0 0.0 0.0
19.5 0.0 0.0
21.0 0.0 0.0
22.5 0.0 0.0
24.0 0.0 0.0
25.5 0.0 0.0
27.0 0.0 0.0
28.5 0.0 0.0
30.0 0.0 0.0
31.5 0.0 0.0
33.0 0.0 0.0
34.5 0.0 0.0
36.0 0.0 0.0
37.5 0.0 0.0
39.0 0.0 0.0
40.5 0.0 0.0
42.0 0.0 0.0
43.5 0.0 0.0
45.0 0.0 0.0
46.5 0.0 0.0
48.0 0.0 0.0
49.5 0.0 0.0
51.0 0.0 0.0
52.5 0.0 0.0
54.0 0.0 0.0
55.5 0.0 0.0
57.0 0.0 0.0
58.5 0.0 0.0
60.0 0.0 0.0
61.5 0.0 0.0
63.0 0.0 0.0
64.5 0.0 0.0
66.0 0.0 0.0
67.5 0.0 0.0
69.0 0.0 0.0
70.5 0.0 0.0
72.0 0.0 0.0
73.5 0.0 0.0
75.0 0.0 0.0
76.5 0.0 0.0
78.0 0.0 0.0
79.5 0.0 0.0
81.0 0.0 0.0
82.5 0.0 0.0
900
# a b m n r rhoa k err
10 52 24 38 6.42350746 847.508170520965 131.9385360410191 0.01
10 55 25 40 5.94526425 840.4262507376983 141.36062173143915 0.01
11 14 12 13 210.275122 1982.8176290478223 9.429634900165803 0.01
11 17 13 15 84.2078264 1587.767568875052 18.855344411016073 0.01
11 20 14 17 60.8827571 1723.7624758265397 28.312818898711466 0.01
11 23 15 19 43.7027086 1649.8861763947334 37.75249244836814 0.01
11 26 16 21 29.2509703 1379.6986284333989 47.16761920316192 0.01
11 29 17 23 22.1571623 1253.558380629956 56.575763793992515 0.01
11 32 18 25 17.4108525 1148.8987728246125 65.98750824088668 0.01
11 35 19 27 13.4947733 1017.5661433085517 75.4044636902905 0.01
11 38 20 29 10.5610221 895.8376399848061 84.82489966428591 0.01
11 41 21 31 9.1146792 859.031791624883 94.24706813871003 0.01
11 44 22 33 8.07099482 836.7203791474768 103.67004288914622 0.01
11 47 23 35 6.9817795 789.590538120002 113.09302135938294 0.011560037420721774
11 50 24 37 6.78679144 831.4901314076296 122.5159397866556 0.01
11 53 25 39 6.14945343 811.3497127531393 131.93850835506518 0.01
11 56 26 41 5.87815853 830.9407019149716 141.36071657035959 0.01
12 15 13 14 297.259981 2804.0869016496586 9.433112698912737 0.01
12 18 14 16 103.081959 1943.260737915723 18.851608533319812 0.01
12 21 15 18 69.7287093 1974.0912966326487 28.31102592390375 0.01
12 24 16 20 44.0953227 1664.685266562967 37.75196924827057 0.01
12 27 17 22 28.6854995 1353.004606142677 47.166848398183795 0.01
12 30 18 24 21.7104337 1228.2757455821327 56.57536659814091 0.01
12 33 19 26 15.9659609 1053.5515538883378 65.98735650720138 0.01
12 36 20 28 13.133796 990.3470893181149 75.40448239930899 0.01
12 39 21 30 10.3416026 877.2234983853953 84.82471550254651 0.01
12 42 22 32 8.92579072 841.2299859741489 94.24711068893949 0.01
12 45 23 34 7.65161166 793.2418241180588 103.66990110918132 0.01
12 48 24 36 7.02376431 794.3384149589459 113.09297691382044 0.01
12 51 25 38 6.58313649 806.5388497783273 122.51589360231041 0.01
12 54 26 40 6.26902931 827.1258187560022 131.93841946736762 0.01
13 16 14 15 185.633897 1748.816633282092 9.42078285024686 0.01
13 19 15 17 108.124021 2038.4314615407525 18.85271600785872 0.01
13 22 16 19 60.0358011 1699.7864742439706 28.312880699512654 0.01
13 25 17 21 35.7044684 1347.9439795337253 37.75280910032328 0.01
