MyBeautifulLine
3.0
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
3647
2
0
4 5.00 0.00 2.00 0.00 8.00 0.00 11.00 0.00 2.710645
4 5.00 0.00 2.00 0.00 11.00 0.00 14.00 0.00 0.837626
4 5.00 0.00 2.00 0.00 14.00 0.00 17.00 0.00 0.228884
4 5.00 0.00 2.00 0.00 17.00 0.00 20.00 0.00 0.176343
4 5.00 0.00 2.00 0.00 20.00 0.00 23.00 0.00 0.09065055
4 5.00 0.00 2.00 0.00 26.00 0.00 29.00 0.00 0.0343746
4 5.00 0.00 1.00 0.00 9.00 0.00 13.00 0.00 2.169725
4 5.00 0.00 1.00 0.00 13.00 0.00 17.00 0.00 0.3714155
4 5.00 0.00 1.00 0.00 17.00 0.00 21.00 0.00 0.229388
4 5.00 0.00 1.00 0.00 21.00 0.00 25.00 0.00 0.09562255
4 5.00 0.00 1.00 0.00 25.00 0.00 29.00 0.00 0.06707805
4 5.00 0.00 1.00 0.00 33.00 0.00 37.00 0.00 0.0341237
4 6.00 0.00 5.00 0.00 7.00 0.00 8.00 0.00 14.22345
4 6.00 0.00 5.00 0.00 8.00 0.00 9.00 0.00 2.66156
4 6.00 0.00 5.00 0.00 9.00 0.00 10.00 0.00 0.7224325
4 6.00 0.00 5.00 0.00 10.00 0.00 11.00 0.00 0.4770905
4 6.00 0.00 5.00 0.00 11.00 0.00 12.00 0.00 0.2415195
4 6.00 0.00 5.00 0.00 12.00 0.00 13.00 0.00 0.120294
4 6.00 0.00 5.00 0.00 13.00 0.00 14.00 0.00 0.0572386
4 6.00 0.00 4.00 0.00 8.00 0.00 10.00 0.00 4.566205
4 6.00 0.00 4.00 0.00 10.00 0.00 12.00 0.00 1.169905
4 6.00 0.00 4.00 0.00 12.00 0.00 14.00 0.00 0.3154325
4 6.00 0.00 4.00 0.00 14.00 0.00 16.00 0.00 0.1359265
4 6.00 0.00 4.00 0.00 16.00 0.00 18.00 0.00 0.1083
4 6.00 0.00 4.00 0.00 18.00 0.00 20.00 0.00 0.0586133
4 6.00 0.00 4.00 0.00 20.00 0.00 22.00 0.00 0.04713945
4 6.00 0.00 3.00 0.00 9.00 0.00 12.00 0.00 2.831785
4 6.00 0.00 3.00 0.00 12.00 0.00 15.00 0.00 0.523629
4 6.00 0.00 3.00 0.00 18.00 0.00 21.00 0.00 0.135663
4 6.00 0.00 3.00 0.00 21.00 0.00 24.00 0.00 0.07481325
4 6.00 0.00 3.00 0.00 27.00 0.00 30.00 0.00 0.0333624
4 6.00 0.00 2.00 0.00 10.00 0.00 14.00 0.00 2.318215
4 6.00 0.00 2.00 0.00 14.00 0.00 18.00 0.00 0.4154085
4 6.00 0.00 2.00 0.00 18.00 0.00 22.00 0.00 0.2306885
4 6.00 0.00 2.00 0.00 22.00 0.00 26.00 0.00 0.112289
4 6.00 0.00 2.00 0.00 26.00 0.00 30.00 0.00 0.0564069
4 6.00 0.00 2.00 0.00 34.00 0.00 38.00 0.00 0.02797055
4 6.00 0.00 1.00 0.00 11.00 0.00 16.00 0.00 1.59761
4 6.00 0.00 1.00 0.00 16.00 0.00 21.00 0.00 0.4017635
4 6.00 0.00 1.00 0.00 21.00 0.00 26.00 0.00 0.1608435
4 6.00 0.00 1.00 0.00 26.00 0.00 31.00 0.00 0.0702549
4 6.00 0.00 1.00 0.00 41.00 0.00 46.00 0.00 0.01459135
4 7.00 0.00 6.00 0.00 8.00 0.00 9.00 0.00 21.88355
4 7.00 0.00 6.00 0.00 9.00 0.00 10.00 0.00 3.37041
4 7.00 0.00 6.00 0.00 10.00 0.00 11.00 0.00 0.490683
4 7.00 0.00 6.00 0.00 11.00 0.00 12.00 0.00 1.40086
